catalog_schema_version,catalog_version,transformation_rules_version,blackforge_id,display_order_v2,record_hash,source_fingerprint,review_status,manual_review_reason,activation_tier,default_enabled,selection_weight,mode,source_catalog,source_kind,source_number,source_ref,source_file,source_family,title,description,source_text,operational_prompt,operationalization_status,stage_primary,stage_secondary,stage_confidence,combination_role,recommended_pair_roles,functional_category_primary,functional_category_secondary,taxonomy_confidence,domain_primary,domain_secondary,cybersecurity_fit,developer_tools_fit,profile_offensive_research,profile_defensive_engineering,profile_devtools,profile_hybrid,causal_axis_primary,causal_axis_secondary,causal_axis_confidence,evidence_level,verification_method,input_contract,output_artifact,use_when,avoid_when,prerequisites,execution_scope_v2,safety_class,risk_level,requires_sandbox,requires_explicit_authorization,external_target_prohibited,human_impact,compliance_impact,quota_group,near_duplicate_status,canonical_item_id,semantic_cluster_id,score_profile_version,source_integrity_v2,operational_clarity_v2,blackforge_fit_v2,causal_leverage_v2,validation_readiness_v2,diversity_contribution_v2,quality_score_v2,score_confidence,debate_rounds_applied,change_reason,tier_relaxation_reason,pipeline_stage,functional_category,domain_scope,execution_scope,tier,activation_weight,audit_score,audit_origin,audit_change,audit_note
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0564,165,e98f0de99d99c0b36378f35e9f757b33319381a09618c52c959d868d2a660df3,7fe42b86a2f1ebbcb831a4423daf795d91e41c3ed67abe1b93f85351bd047b1d,approved_auto,,core,True,7,BLACKFORGE,M800,method,564,M800-0564,800_metodos_ideas_disruptivas.txt,Ciberseguridad,Privilegio temporal,Conceder permisos solo durante la tarea.,Privilegio temporal — Conceder permisos solo durante la tarea.,"Ejecuta la operación: Privilegio temporal — Conceder permisos solo durante la tarea.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,trust_identity_access,,1.0,cybersecurity,,69,0,38,68,0,45,authorization_rule,state_duration,1.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,trust_identity_access|authorization_rule,unique,BF-CYB-M800-0564,,BF-Q2.0,15,9,14,15,0,2,55,medium,1-20,causal_axis_added;integration_contract_added,,DIVERGIR,trust_identity_access,cybersecurity,defensive_design,core,5,76,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0030,166,fc3a49881f2073bf1a4ed10c7b41567895b1167abf1801f3f7e14b776d8b6213,503f1399c5347fed0262e706e9865f1f2afd9a3fc0c8d885dd33f363e89c3a1a,approved_auto,,core,True,7,BLACKFORGE,M800,method,30,M800-0030,800_metodos_ideas_disruptivas.txt,Supuestos y axiomas,Supuesto de identidad,Separar lo que alguien es de lo que puede demostrar en una situación concreta.,Supuesto de identidad — Separar lo que alguien es de lo que puede demostrar en una situación concreta.,"Ejecuta la operación: Supuesto de identidad — Separar lo que alguien es de lo que puede demostrar en una situación concreta.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ROMPER,,1.0,frame_breaker,idea_generator;adversarial_challenger,trust_identity_access,,1.0,cybersecurity,,8,0,19,34,0,28,authority_source,,0.75,conceptual,none,"problem_map, assumptions, invariants, constraints",rupture_hypothesis,Cuando las soluciones convergen sobre los mismos supuestos o restricciones.,No aplicar restricciones destructivas sobre sistemas reales.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,trust_identity_access|authority_source,unique,BF-CYB-M800-0030,,BF-Q2.0,15,15,2,16,5,2,55,high,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,trust_identity_access,cybersecurity,defensive_design,extended,2,70,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0299,167,c1f20568b6e58c5dc1938b1ea2b7f285e3561a29854abe9f402151e7dee3ce23,af4991b2ccfe3dc14ab495f1eaf9668e2830d4e8ca9f1ec1cb6dd8b7a188f0e4,approved_auto,,core,True,7,BLACKFORGE,R1000,frame_break,299,R1000-0299,1000_tecnicas_ruptura_de_marco.txt,Restricciones creativas,Restricción de prueba negativa,demuestra ausencia de daño.,Restricción de prueba negativa — demuestra ausencia de daño.,"Rompe el marco mediante: Restricción de prueba negativa — demuestra ausencia de daño.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DELIMITAR,,1.0,scope_guard,mapper;frame_breaker,evidence_verification,,0.8,cybersecurity,,0,0,0,40,0,23,constraint_scope,evidence_required,1.0,testable,test,"challenge, authorized_scope, assets, constraints, stakeholders",scope_contract,"Antes de idear, cuando alcance, activos, autorización o límites no están cerrados.",No usar para reemplazar una autorización legal o técnica inexistente.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,evidence_verification|constraint_scope,unique,BF-CYB-R1000-0299,,BF-Q2.0,15,9,0,18,10,2,54,high,1-20,stage_reclassified;category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,experimentation_benchmarks,developer_tools,defensive_design,extended,2,70,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0173,168,f07a4d86d106b6791e936dad0554bf1057b14e722703e9974e86e5c5c80ffd53,c3c76a62d5b23d04f9034b71fec6f21b4e6542425b3ef404aff48b3d9c627517,approved_auto,,core,True,7,BLACKFORGE,M800,method,173,M800-0173,800_metodos_ideas_disruptivas.txt,Analogías intersectoriales,Justicia aplicada a algoritmos,"Separar acusación, defensa, evidencia y decisión.","Justicia aplicada a algoritmos — Separar acusación, defensa, evidencia y decisión.","Ejecuta la operación: Justicia aplicada a algoritmos — Separar acusación, defensa, evidencia y decisión.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DESCOMPONER,DIVERGIR,0.55,decomposer,frame_breaker;idea_generator,agents_ai_devtools,evidence_verification,1.0,cybersecurity,,0,0,0,0,30,20,evidence_required,decision_owner,0.75,none,none,"problem_map, actors, assets, states, dependencies",primitive_map,"Cuando el problema es demasiado agregado y deben aislarse primitivas, estados o fronteras.",No fragmentar hasta perder relaciones causales o responsabilidades.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,agents_ai_devtools|evidence_required,unique,BF-CYB-M800-0173,,BF-Q2.0,15,15,0,19,0,5,54,medium,1-20,stage_reclassified;category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,evidence_verification,hybrid,defensive_design,extended,2,77,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0303,169,7540f2d1126ac246dbe58f5d6e961d0cea0ec22d3731c8c8d3586e87d6737ee8,64bfe06d623f86f67c7c9a92c4da7f0b3af071ca8c114e196c719fd1872b1cd2,approved_auto,,core,True,7,BLACKFORGE,M800,method,303,M800-0303,800_metodos_ideas_disruptivas.txt,Fracaso y resiliencia,Fallo seguro,Diseñar para que el error deje el sistema en un estado controlado.,Fallo seguro — Diseñar para que el error deje el sistema en un estado controlado.,"Ejecuta la operación: Fallo seguro — Diseñar para que el error deje el sistema en un estado controlado.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DESCOMPONER,,0.55,decomposer,frame_breaker;idea_generator,failure_resilience,,1.0,cybersecurity,,0,0,25,30,0,28,failure_default,,1.0,none,none,"problem_map, actors, assets, states, dependencies",primitive_map,"Cuando el problema es demasiado agregado y deben aislarse primitivas, estados o fronteras.",No fragmentar hasta perder relaciones causales o responsabilidades.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,failure_resilience|failure_default,unique,BF-CYB-M800-0303,,BF-Q2.0,15,15,0,20,0,4,54,medium,1-20,domain_reclassified;causal_axis_added;integration_contract_added,,DESCOMPONER,failure_resilience,developer_tools,defensive_design,core,5,74,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1199,170,22f3ebf8c5c6108a452852a82f26b128709c842cea967eaebba3a4e107670ccb,8427f4d1bc2985f1608f1553fa664ec3370041602eadaeb79e45b25d48d6aa50,approved_auto,,core,True,7,BLACKFORGE,L600,lens,1199,L600-1199,lentes_1101-1700.txt,Lentes 1151-1200,Lente de doble conciencia,observarse simultáneamente desde la identidad propia y desde la mirada de una sociedad dominante.,Lente de doble conciencia: observarse simultáneamente desde la identidad propia y desde la mirada de una sociedad dominante.,"Examina el reto desde: Lente de doble conciencia: observarse simultáneamente desde la identidad propia y desde la mirada de una sociedad dominante.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,trust_identity_access,,0.55,cybersecurity,,4,0,2,32,0,21,observability,authority_source,0.75,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,trust_identity_access|observability,unique,BF-CYB-L600-1199,,BF-Q2.0,15,17,1,13,5,2,53,medium,1-20,execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,trust_identity_access,cybersecurity,conceptual_only,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1676,171,6402d130e806883b91ced86b54f52500e0b2a9ffaf2dba924681259ac2f9507a,a318c199d641c8afa05d6fb9fc0b400001f29d45c5e38f2c5df1eabf82331ec4,approved_auto,,core,True,7,BLACKFORGE,L600,lens,1676,L600-1676,lentes_1101-1700.txt,Lentes 1651-1700,Lente de copia divergente,observar cómo dos versiones idénticas adquieren identidades distintas después de experiencias separadas.,Lente de copia divergente: observar cómo dos versiones idénticas adquieren identidades distintas después de experiencias separadas.,"Examina el reto desde: Lente de copia divergente: observar cómo dos versiones idénticas adquieren identidades distintas después de experiencias separadas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,trust_identity_access,,0.55,cybersecurity,,4,0,2,32,0,21,observability,authority_source,0.75,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,trust_identity_access|observability,unique,BF-CYB-L600-1676,,BF-Q2.0,15,17,1,13,5,2,53,medium,1-20,domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,trust_identity_access,hybrid,conceptual_only,extended,2,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0171,172,c862394b49fd74bacc5376422e4ba643663cb4da762cf08c4d190eee510f4ab1,e0e267b047b7212269da59777709c30b24728dcb2681ab386a469a75150c5ce9,approved_auto,,core,True,7,BLACKFORGE,M800,method,171,M800-0171,800_metodos_ideas_disruptivas.txt,Analogías intersectoriales,Bibliotecas aplicadas a datos,"Catalogar, prestar, conservar y retirar información con reglas claras.","Bibliotecas aplicadas a datos — Catalogar, prestar, conservar y retirar información con reglas claras.","Ejecuta la operación: Bibliotecas aplicadas a datos — Catalogar, prestar, conservar y retirar información con reglas claras.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,data_privacy_provenance,cross_domain_transfer,0.8,cybersecurity,,0,0,0,30,0,20,data_flow,,1.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,data_privacy_provenance|data_flow,unique,BF-CYB-M800-0171,,BF-Q2.0,15,15,0,15,0,8,53,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,data_privacy_provenance,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0345,173,f3f76538e616539b7421a109d04ed73f53aadb53126e5c56e5ddaee7f435ab55,ddf634edbddbb36c0947581bccd81182b1acd51ccfb3b5a620860d23d9f05c7a,approved_auto,,core,True,7,BLACKFORGE,M800,method,345,M800-0345,800_metodos_ideas_disruptivas.txt,Modularidad y arquitectura,Arquitectura fractal,Aplicar las mismas reglas de gobernanza en cada nivel.,Arquitectura fractal — Aplicar las mismas reglas de gobernanza en cada nivel.,"Ejecuta la operación: Arquitectura fractal — Aplicar las mismas reglas de gobernanza en cada nivel.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,architecture_topology,,1.0,cybersecurity,,0,0,0,0,30,20,topology,,1.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,architecture_topology|topology,unique,BF-CYB-M800-0345,,BF-Q2.0,15,13,0,15,0,10,53,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,architecture_topology,hybrid,defensive_design,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0551,174,5185f3f08be172fe78159179b212dab7c50d34693527d0f74e5de307124d73f3,60572eb282bf50af136e9afc3a08f4a7282c3732d3090732659c48e1b3e36419,approved_auto,,core,True,7,BLACKFORGE,M800,method,551,M800-0551,800_metodos_ideas_disruptivas.txt,IA y automatización,IA federada,Aprender de múltiples nodos sin centralizar datos.,IA federada — Aprender de múltiples nodos sin centralizar datos.,"Ejecuta la operación: IA federada — Aprender de múltiples nodos sin centralizar datos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,agents_ai_devtools,,1.0,developer_tools,,0,37,0,0,54,28,data_flow,topology,0.75,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,agents_ai_devtools|data_flow,unique,BF-CYB-M800-0551,,BF-Q2.0,15,13,7,13,0,5,53,medium,1-20,category_reclassified;causal_axis_added;integration_contract_added,,DIVERGIR,data_privacy_provenance,developer_tools,defensive_design,core,5,66,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0292,175,f46534f86a00200b1b1cd1d41f09d3e772e92768cb8b95a801c0fb17a6d33e5c,d3bd7351ec24257e0e3e6b1465c5ad63de2cb4a286c279cb6d5e458bdce2f0e7,approved_auto,,core,True,7,BLACKFORGE,S800,space_escape,292,S800-0292,800_tecnicas_salto_espacio_conocido.txt,Transformaciones estructurales y topológicas,Arquitectura de percolación,estudia cuándo fallos aislados forman una ruta global.,Arquitectura de percolación — estudia cuándo fallos aislados forman una ruta global.,"Explora fuera del espacio conocido mediante: Arquitectura de percolación — estudia cuándo fallos aislados forman una ruta global.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,architecture_topology,failure_resilience,1.0,cybersecurity,,0,0,0,0,30,20,failure_default,topology,1.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,architecture_topology|failure_default,unique,BF-CYB-S800-0292,,BF-Q2.0,15,13,0,15,0,10,53,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,failure_resilience,hybrid,defensive_design,extended,2,65,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0004,176,b87c4695cea5e4584721995d758698814711e3837ac1f2a2b3dfb4521f7f5add,9c9bede0450de950b73db69942136256e66e56d89d129249a8529e8e9b5fd73e,approved_auto,,core,True,7,BLACKFORGE,M800,method,4,M800-0004,800_metodos_ideas_disruptivas.txt,Inversión estructural,Invertir la propiedad,"Sustituir posesión permanente por acceso, uso compartido o custodia temporal.","Invertir la propiedad — Sustituir posesión permanente por acceso, uso compartido o custodia temporal.","Ejecuta la operación: Invertir la propiedad — Sustituir posesión permanente por acceso, uso compartido o custodia temporal.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ROMPER,,1.0,frame_breaker,idea_generator;adversarial_challenger,trust_identity_access,,0.55,cybersecurity,,4,0,17,32,0,26,state_duration,authorization_rule,1.0,none,none,"problem_map, assumptions, invariants, constraints",rupture_hypothesis,Cuando las soluciones convergen sobre los mismos supuestos o restricciones.,No aplicar restricciones destructivas sobre sistemas reales.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,trust_identity_access|state_duration,unique,BF-CYB-M800-0004,,BF-Q2.0,15,17,1,18,0,2,53,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,trust_identity_access,hybrid,defensive_design,extended,2,73,original_csv,retained,Coincidencia canónica verificada.
